1395063;40
1412069;40
1576012;40
1886970;40
13920;40
187536;41
383012;41
579597;41
692535;41
966736;41
1086360;41
1486735;41
1579326;41
1809489;41
1916770;41
14215;41
234320;42
983958;42
1871023;42
14290;42
339019;43
1655591;43
14754;43
50359;44
173339;44
180883;44
304161;44
470762;44
1158920;44
14835;44
297404;45
581794;45
1111313;45
1248261;45
1660198;45
1997632;45
15466;45
15712;46
15715;47
71526;48
99649;48
119892;48
173216;48
316298;48
406680;48
419001;48
422675;48
528061;48
541576;48
549399;48
590342;48
607389;48
608616;48
636567;48
643897;48
759250;48
847239;48
994072;48
1090434;48
1102435;48
1128373;48
1159022;48
1309498;48
1402103;48
1444951;48
1480467;48
1503578;48
1606131;48
1615933;48
1618432;48
1666657;48
1686274;48
1705401;48
1767050;48
1835254;48
1918476;48
1932021;48
1985387;48
2031085;48
2071376;48
15746;48
85398;49
16732;49
32116;50
1781561;50
17425;50
775072;51
1036789;51
1049446;51
1231046;51
1329545;51
1740965;51
1819564;51
1881509;51
2063117;51
17688;51
17914;52
947258;53
1363807;53
1960107;53
2095583;53
18121;53
1096690;54
1235149;54
18521;54
186115;55
671567;55
1811210;55
18745;55
593363;56
1303823;56
1847604;56
19103;56
939891;57
19162;57
1915520;58
19509;58
98191;59
120041;59
202739;59
239810;59
243764;59
290301;59
904228;59
1785249;59
20133;59
545151;60
1151635;60
1526981;60
20345;60
1201079;61
1685011;61
2066972;61
20448;61
761614;62
1415247;62
20627;62
1883384;63
2056082;63
20986;63
174974;64
504300;64
1108483;64
1446356;64
1480703;64
21665;64
108622;65
199491;65
509878;65
1413464;65
22713;65
155949;66
627626;66
706748;66
729972;66
796408;66
1150627;66
1201653;66
25016;66
1364161;67
25154;67
675710;68
717503;68
1511397;68
2054562;68
25747;68
1196426;69
25792;69
468233;70
1590221;70
1709465;70
26180;70
158009;71
296722;71
518508;71
582578;71
868391;71
1150798;71
1192446;71
1526067;71
26257;71
1167284;72
26965;72
518180;73
1887790;73
27343;73
443711;74
595748;74
1718690;74
27774;74
660201;75
1434808;75
28804;75
922332;76
1604971;76
1605640;76
29539;76
50426;77
162850;77
175908;77
610755;77
785288;77
952542;77
1142491;77
1588734;77
1999404;77
2071898;77
30224;77
778360;78
1032058;78
1415711;78
1537290;78
30678;78
299349;79
999462;79
2048511;79
30856;79
309261;80
1931591;80
31954;80
31994;81
569502;82
854271;82
1838691;82
32993;82
1987051;83
2095668;83
33030;83
992928;84
33136;84
1975274;85
2038280;85
33350;85
672720;86
1226515;86
35076;86
343437;87
685846;87
701095;87
827800;87
882208;87
1021169;87
1171434;87
1536334;87
1770487;87
35393;87
160977;88
672918;88
907043;88
1092832;88
1446675;88
1633069;88
36415;88
291785;89
647535;89
821721;89
941906;89
1221753;89
1334972;89
36486;89
383415;90
886959;90
1190482;90
36922;90
1467688;91
1679080;91
1960504;91
2054939;91
36938;91
162188;92
242395;92
1543463;92
37425;92
1908621;93
37693;93
507257;94
877947;94
1653760;94
37720;94
445819;95
482740;95
885546;95
891466;95
1287957;95
1466324;95
1540550;95
1617531;95
1790328;95
1830742;95
38221;95
176566;96
725553;96
1181068;96
1215897;96
1626860;96
1845019;96
2076509;96
38417;96
818338;97
921586;97
971422;97
1144933;97
1683666;97
1807365;97
1894963;97
38489;97
131876;98
733140;98
805298;98
821075;98
1357973;98
1508923;98
1549219;98
38492;98
257896;99
379254;99
748592;99
1208350;99
1971852;99
38622;99
253489;100
1232924;100
40235;100
84678;101
430724;101
636407;101
1178973;101
40410;101
1217871;102
1379300;102
1434450;102
40570;102
40624;103
552852;104
40715;104
591012;105
1340196;105
1531723;105
1759949;105
1839175;105
1920820;105
40911;105
517013;106
686125;106
40960;106
87898;107
483053;107
689322;107
706796;107
846638;107
1093055;107
1588419;107
41141;107
1280655;108
1322580;108
41289;108
391086;109
409211;109
1106410;109
1848137;109
1867121;109
1881213;109
41498;109
284015;110
646717;110
1651667;110
1673898;110
1764981;110
41629;110
41879;111
121067;112
187421;112
346527;112
605746;112
750693;112
780234;112
1055579;112
1508886;112
1972602;112
42045;112
177160;113
380913;113
1900340;113
42555;113
134210;114
186352;114
560144;114
571655;114
924187;114
939295;114
1779566;114
1794675;114
1841819;114
2077685;114
42558;114
293466;115
1283826;115
42721;115
1014080;116
1105834;116
1267345;116
42749;116
1758663;117
42803;117
1936847;118
43800;118
291511;119
1620753;119
1882651;119
43833;119
1051641;120
1733175;120
43927;120
93035;121
494243;121
881249;121
1602832;121
1905752;121
2018662;121
2092166;121
45124;121
870188;122
1031660;122
45138;122
45157;123
811356;124
1809285;124
1908375;124
45840;124
46326;125
1275173;126
1524136;126
46423;126
837846;127
930531;127
954958;127
1115836;127
1179471;127
1481568;127
1931939;127
1936555;127
46776;127
207433;128
252538;128
762721;128
1155997;128
1369855;128
1560027;128
1809183;128
1903948;128
47304;128
328657;129
871333;129
873143;129
1217112;129
2090883;129
47327;129
481495;130
1426523;130
1469947;130
47758;130
128533;131
440632;131
484248;131
1393253;131
1873375;131
48730;131
559328;132
1204547;132
49352;132
49375;133
1318949;134
1654909;134
49445;134
189807;135
265815;135
406800;135
1014712;135
1203480;135
1411375;135
1631849;135
1724134;135
1780901;135
49580;135
67142;136
587043;136
638913;136
1670069;136
50181;136
377926;137
516710;137
688908;137
1533281;137
1814691;137
2085735;137
51389;137
648000;138
1606701;138
1729991;138
51523;138
133576;139
567030;139
794282;139
930385;139
1297607;139
1417146;139
1772541;139
1791065;139
2049580;139
51843;139
2072090;140
2083172;140
51893;140
81292;141
1509635;141
52671;141
372469;142
493093;142
611007;142
1021931;142
1340079;142
1702208;142
1926066;142
1993200;142
53558;142
53898;143
1070639;144
54223;144
96515;145
167642;145
173006;145
289210;145
395338;145
411234;145
418391;145
526913;145
561527;145
618651;145
641026;145
656163;145
724229;145
754119;145
865604;145
925670;145
1130119;145
1173017;145
1193497;145
1236449;145
1291642;145
1320776;145
1370814;145
1423542;145
1600717;145
1629895;145
1632770;145
1660535;145
1686461;145
1721795;145
1744935;145
1805164;145
1808245;145
1834442;145
1884164;145
1903923;145
1924013;145
1934190;145
1962102;145
2058153;145
54259;145
1001533;146
1145752;146
1748282;146
1984949;146
55307;146
878281;147
1211295;147
1310747;147
1559505;147
1713322;147
55678;147
198966;148
759648;148
919709;148
1198261;148
1530624;148
1533381;148
1556604;148
2027689;148
2032437;148
2065384;148
55820;148
770252;149
974159;149
1341804;149
2019077;149
56467;149
57581;150
1175122;151
57612;151
793673;152
57806;152
169507;153
876572;153
920903;153
1002250;153
1078353;153
1341652;153
1362007;153
1374136;153
2061456;153
57990;153
284434;154
769171;154
58228;154
1203180;155
1420804;155
1865573;155
58238;155
114265;156
366480;156
1091991;156
1112165;156
1142232;156
1318331;156
1912746;156
59466;156
611678;157
645006;157
662986;157
836620;157
923554;157
1307831;157
1513937;157
1673938;157
1865229;157
1997950;157
59901;157
1991681;158
60359;158
60633;159
782569;160
828939;160
1603992;160
61555;160
143684;161
188246;161
211273;161
316875;161
380513;161
484387;161
515169;161
699592;161
708467;161
735688;161
761789;161
831670;161
1081096;161
1149522;161
1329647;161
1374909;161
1382265;161
1433603;161
1489263;161
1492510;161
1506538;161
1545067;161
1662926;161
1715262;161
1725158;161
1772962;161
1947073;161
2007288;161
2018291;161
2025845;161
61892;161
127037;162
168587;162
298495;162
525323;162
1326471;162
1640943;162
1728432;162
62001;162
1061402;163
1316136;163
1395926;163
1470507;163
63903;163
541401;164
629280;164
685104;164
768546;164
871450;164
923585;164
1373415;164
1458329;164
1805344;164
64079;164
1196711;165
1324567;165
1687201;165
1713404;165
64304;165
101816;166
1394838;166
1529852;166
1861684;166
2057936;166
64694;166
1332445;167
1815116;167
65293;167
125263;168
129827;168
232309;168
1136315;168
1482174;168
66208;168
553665;169
1198310;169
1446235;169
66725;169
145488;170
357125;170
574204;170
833388;170
953237;170
1108405;170
1310592;170
1724525;170
1810632;170
1953330;170
66808;170
67063;171
307824;172
1308854;172
67425;172
139065;173
1210985;173
1350140;173
1374645;173
1760627;173
2033347;173
2088420;173
67437;173
278088;174
771525;174
67747;174
615133;175
822450;175
890800;175
1402219;175
68537;175
580645;176
1453207;176
2019983;176
68697;176
683940;177
998036;177
1843161;177
69324;177
1046264;178
1426039;178
1995388;178
69337;178
1566766;179
69340;179
1436888;180
1945467;180
69348;180
124551;181
253762;181
1484302;181
1823535;181
1958457;181
2096416;181
69478;181
69530;182
311417;183
1865610;183
69951;183
515472;184
1872990;184
70408;184
71472;185
473898;186
1450164;186
71940;186
262364;187
829904;187
967020;187
1010841;187
1251853;187
1661533;187
2087150;187
72042;187
242951;188
479245;188
502950;188
625907;188
657666;188
739028;188
922250;188
1000788;188
1765057;188
1814645;188
72131;188
72753;189
73058;190
73415;191
204057;191
1330734;191
1705011;191
73245;191
255455;192
1409020;192
1751308;192
73365;192
1596977;193
73832;193
74204;194
1280922;195
1321359;195
1480813;195
1901765;195
2051549;195
74613;195
393107;196
583339;196
731443;196
779535;196
918738;196
947320;196
1128580;196
74616;196
258464;197
74766;197
81707;198
171206;198
1218398;198
1226336;198
1336258;198
1434806;198
1570485;198
1790577;198
2042589;198
75296;198
139371;199
299798;199
677461;199
1403173;199
1444475;199
1755552;199
75352;199
523641;200
707755;200
1545570;200
75415;200
345853;201
478917;201
825722;201
904716;201
1138947;201
1425360;201
1658589;201
1716503;201
1731704;201
2012696;201
75964;201
391338;202
76731;202
290404;203
531144;203
1411899;203
1820773;203
77124;203
77892;204
77985;205
471557;206
575701;206
1906760;206
78960;206
144043;207
213408;207
339736;207
421858;207
434275;207
481352;207
550269;207
737440;207
764158;207
883588;207
1088607;207
1303995;207
1426034;207
1586280;207
1624236;207
1708165;207
1717612;207
1941919;207
1964034;207
1990129;207
80314;207
161411;208
810862;208
1375945;208
81921;208
1552433;209
1586846;209
82626;209
434294;210
987759;210
1814233;210
82707;210
462663;211
715390;211
756638;211
1345871;211
1592997;211
1892706;211
83986;211
550165;212
1448132;212
1716862;212
1920078;212
84178;212
628480;213
869045;213
84210;213
1740708;214
1987765;214
84322;214
152738;215
1719327;215
1724240;215
84358;215
977149;216
1285212;216
2084809;216
84599;216
193115;217
1346637;217
2056851;217
84976;217
823565;218
85540;218
316194;219
780190;219
1097214;219
85826;219
742578;220
962522;220
1917119;220
86614;220
100461;221
128881;221
165079;221
237551;221
277583;221
305293;221
417992;221
427814;221
454584;221
461649;221
478470;221
537575;221
755768;221
789216;221
833204;221
1014319;221
1088140;221
1090736;221
1157581;221
1312187;221
1370380;221
1495754;221
1533373;221
1622809;221
1631511;221
1656683;221
1757776;221
1821948;221
1868896;221
1898604;221
1937939;221
2017039;221
2027837;221
2036365;221
2061350;221
86922;221
87021;222
468827;223
87053;223
318235;224
718607;224
945257;224
1023477;224
1576195;224
88315;224
452530;225
1429989;225
1597848;225
88388;225
89618;226
734441;227
1815158;227
1890914;227
89996;227
153470;228
575771;228
825466;228
910939;228
970490;228
1224245;228
90317;228
171160;229
406813;229
600577;229
618463;229
878118;229
1458663;229
90727;229
1451127;230
1477256;230
1611141;230
1959437;230
91182;230
234695;231
1118027;231
1221080;231
1292409;231
1336358;231
1339641;231
91683;231
115904;232
133653;232
173627;232
215558;232
406891;232
454685;232
485991;232
563175;232
568910;232
596302;232
611818;232
622026;232
685004;232
711778;232
859626;232
1010763;232
1071690;232
1122128;232
1208918;232
1251712;232
1274671;232
1330549;232
1414198;232
1418108;232
1438447;232
1461780;232
1489482;232
1489943;232
1509112;232
1550677;232
1603671;232
1634273;232
1763862;232
1781266;232
1802298;232
1926385;232
1947496;232
1972665;232
2079061;232
93171;232
388559;233
1013087;233
1023344;233
1245993;233
93562;233
171760;234
968310;234
93776;234
135373;235
254095;235
317834;235
419652;235
1329464;235
1615419;235
1894006;235
1986103;235
2056596;235
94026;235
126182;236
659085;236
1078699;236
94067;236
1008021;237
1322337;237
1539227;237
1890168;237
94080;237
221973;238
450370;238
913258;238
1298017;238
1322279;238
1627434;238
94406;238
97597;239
109024;239
336323;239
405390;239
633338;239
713503;239
1759291;239
1794996;239
94846;239
1830372;240
94906;240
230498;241
277274;241
312564;241
874887;241
1203064;241
1547860;241
1596719;241
95161;241
857752;242
968110;242
2050925;242
95471;242
309835;243
1035530;243
95924;243
656123;244
1233831;244
2020630;244
96203;244
1710343;245
96285;245
96504;246
1492555;247
96972;247
2011852;248
97314;248
399441;249
709950;249
732959;249
830650;249
97613;249
602296;250
748719;250
801953;250
975742;250
1102428;250
1159254;250
97824;250
922955;251
99250;251
151917;252
368255;252
99641;252
103653;253
156422;253
1922847;253
99755;253
939176;254
1203179;254
1318511;254
1357509;254
1574245;254
1610127;254
1623641;254
1710605;254
1886954;254
100025;254
207136;255
1771245;255
100174;255
354488;256
822469;256
1959069;256
100951;256
101592;257
1185688;258
1989874;258
102362;258
363928;259
784655;259
1689151;259
1775717;259
102379;259
691191;260
1155936;260
1340628;260
1645904;260
103422;260
217095;261
259974;261
536034;261
1498976;261
104006;261
506678;262
667855;262
1265839;262
1813981;262
2006561;262
104177;262
1180630;263
1212680;263
1386541;263
105229;263
254180;264
105331;264
600636;265
1169163;265
105431;265
407324;266
428579;266
712118;266
984561;266
1327719;266
1633574;266
1663590;266
1694105;266
1736102;266
1889878;266
105753;266
211622;267
485704;267
1159233;267
105876;267
543205;268
621318;268
675542;268
1796183;268
106322;268
612324;269
665331;269
717547;269
1539679;269
1802636;269
1887398;269
106773;269
107173;270
421508;271
853917;271
1130268;271
1465213;271
108103;271
969502;272
1046688;272
1499757;272
1619784;272
108423;272
108559;273
134515;274
365456;274
108697;274
1401527;275
1844105;275
108757;275
340699;276
365286;276
108944;276
110075;277
137057;278
110626;278
211199;279
497520;279
1171383;279
1531632;279
1711734;279
1736972;279
1991248;279
110790;279
1952366;280
111015;280
252841;281
694152;281
784943;281
1164697;281
1281365;281
1733393;281
1823941;281
111229;281
1324908;282
1333052;282
1426125;282
1536610;282
111510;282
111758;283
793703;284
1472727;284
111975;284
388727;285
456278;285
788374;285
1318548;285
112259;285
1592545;286
1608826;286
112316;286
112328;287
118601;288
1376886;288
1718291;288
113153;288
238547;289
302771;289
845597;289
1319602;289
113536;289
560100;290
113712;290
827389;291
1617541;291
1827053;291
114521;291
1314271;292
1653954;292
1730627;292
114721;292
170586;293
182619;293
215461;293
224120;293
493160;293
507059;293
525407;293
620366;293
630581;293
641876;293
695426;293
772800;293
782566;293
785897;293
807358;293
831214;293
864696;293
1200871;293
1306895;293
1315476;293
1333734;293
1359311;293
1364377;293
1377344;293
1397795;293
1405420;293
1407198;293
1416697;293
1484712;293
1509530;293
1632736;293
1664490;293
1670996;293
1817186;293
1867788;293
1877109;293
1914163;293
1937981;293
2025597;293
2048195;293
115010;293
454462;294
1571283;294
115573;294
249151;295
353773;295
473656;295
115651;295
497376;296
1105427;296
1223353;296
115843;296
1521668;297
1626629;297
1909047;297
116009;297
272420;298
490354;298
516024;298
116226;298
896476;299
911140;299
1300737;299
1651327;299
1714172;299
2006216;299
116272;299
122704;300
270294;300
410107;300
1191716;300
1351786;300
1547391;300
116446;300
1138323;301
1146756;301
1346716;301
116861;301
842645;302
1119534;302
1220077;302
117066;302
323893;303
117551;303
709277;304
1015826;304
118688;304
639730;305
1554434;305
119370;305
146240;306
618704;306
1075494;306
1707585;306
1848529;306
2094648;306
119477;306
326438;307
444008;307
1684262;307
119750;307
287839;308
1422571;308
119808;308
246884;309
575148;309
1648321;309
1714293;309
120407;309
930161;310
1551364;310
1630278;310
1961439;310
120476;310
120607;311
404385;312
690569;312
120617;312
460630;313
539156;313
121066;313
1362332;314
121295;314
943291;315
121980;315
461584;316
1505054;316
122656;316
1030196;317
1169440;317
1613860;317
1959018;317
2030726;317
122846;317
546321;318
1248154;318
1760095;318
122907;318
122981;319
180277;320
919985;320
1936551;320
123332;320
286864;321
1045382;321
1206784;321
1219590;321
1244689;321
1504681;321
1551585;321
1906129;321
123639;321
829257;322
1246785;322
1844006;322
123962;322
1107067;323
1216196;323
124052;323
152250;324
808070;324
1357916;324
1794014;324
125285;324
530267;325
718773;325
982260;325
1519585;325
1566998;325
1680002;325
1849278;325
126101;325
773784;326
1712829;326
126216;326
1092525;327
1183864;327
126493;327
1381346;328
126739;328
667963;329
1117699;329
127426;329
733383;330
936941;330
1013417;330
1656027;330
127728;330
705510;331
791537;331
909048;331
1396850;331
1466352;331
127968;331
509358;332
1841960;332
128920;332
300107;333
732567;333
1774782;333
129051;333
445691;334
695209;334
871747;334
1876603;334
129173;334
295428;335
1188959;335
1339498;335
130142;335
799114;336
1536451;336
1757396;336
130373;336
386790;337
1789454;337
130741;337
130895;338
262820;339
401350;339
471085;339
679590;339
1149949;339
1735923;339
130984;339
465988;340
598965;340
1398358;340
1447767;340
1528582;340
1933827;340
131599;340
1700834;341
132087;341
805435;342
1286289;342
132781;342
727998;343
1368389;343
1492009;343
1513840;343
1865282;343
1980139;343
133205;343
133312;344
1037938;345
1092295;345
2003777;345
134306;345
134576;346
204160;347
1164755;347
134794;347
579897;348
1134427;348
1773176;348
135051;348
372243;349
1464248;349
1517223;349
1865024;349
135386;349
348714;350
1688271;350
1695608;350
135664;350
884342;351
1128455;351
1477339;351
1625707;351
1841638;351
135717;351
441197;352
594168;352
764970;352
1693204;352
1813623;352
1981646;352
2028898;352
136265;352
700316;353
785770;353
790574;353
794134;353
1074159;353
1639323;353
1992055;353
2084370;353
136568;353
697469;354
1027483;354
1695941;354
2056864;354
136693;354
524889;355
1962802;355
137252;355
154595;356
386827;356
651835;356
1322523;356
1971223;356
137608;356
137622;357
520046;358
139130;358
584558;359
1509708;359
1960232;359
139881;359
327763;360
731757;360
1216859;360
141360;360
1414212;361
141597;361
1721884;362
141708;362
186808;363
447903;363
1590601;363
141943;363
1241012;364
142466;364
142928;365
161195;365
236229;365
251617;365
259551;365
274750;365
373364;365
378443;365
457705;365
465562;365
631340;365
755373;365
802986;365
972383;365
978435;365
983949;365
1106652;365
1158442;365
1185003;365
1277692;365
1279049;365
1421691;365
1427590;365
1532478;365
1662189;365
1719388;365
1753558;365
1774167;365
1886697;365
2001646;365
2001882;365
2079194;365
2084865;365
142579;365
679297;366
875863;366
1098358;366
1246650;366
1405426;366
1597320;366
1858381;366
143415;366
146927;367
169442;367
191700;367
240939;367
268572;367
343755;367
352310;367
426192;367
454864;367
463272;367
473009;367
484561;367
485069;367
495930;367
616186;367
640611;367
711089;367
755541;367
759761;367
786325;367
869640;367
896994;367
913806;367
1089925;367
1136565;367
1198950;367
1280903;367
1407160;367
1446001;367
1531238;367
1595626;367
1659314;367
1665479;367
1703113;367
1769583;367
1794268;367
1818480;367
1829821;367
1908542;367
1950642;367
1958051;367
2081357;367
144336;367
523017;368
659115;368
1105201;368
1121338;368
1279224;368
1461945;368
1547966;368
1681031;368
2086001;368
145274;368
359044;369
396118;369
1643625;369
146719;369
1429252;370
1885358;370
146890;370
317835;371
669589;371
884972;371
148486;371
444820;372
148588;372
300760;373
1370614;373
1574554;373
148982;373
357179;374
872825;374
1428997;374
1588767;374
149057;374
626870;375
809385;375
906308;375
1418363;375
1586215;375
1603285;375
1655147;375
1681929;375
1785010;375
1945940;375
149356;375
249267;376
1397780;376
2042179;376
149839;376
244444;377
456718;377
733520;377
1039753;377
1153615;377
1579359;377
1762208;377
2013598;377
2025323;377
149874;377
813750;378
1855670;378
150855;378
753092;379
858816;379
2001786;379
150923;379
769234;380
2037595;380
150987;380
576640;381
646837;381
1495823;381
2054062;381
151564;381
562858;382
1008896;382
1977852;382
2056401;382
152460;382
1573983;383
153860;383
583967;384
1127780;384
1216982;384
2039001;384
153953;384
1932290;385
154530;385
950135;386
1010543;386
1221993;386
156751;386
364713;387
616088;387
694319;387
806727;387
968830;387
1159180;387
1166692;387
1494763;387
1730048;387
1773028;387
157405;387
157752;388
639721;389
1718771;389
158275;389
373112;390
753553;390
158293;390
1689641;391
159418;391
612957;392
950113;392
2061906;392
160360;392
1118800;393
160792;393
166477;394
418973;394
776834;394
816045;394
966340;394
1829837;394
2083046;394
161007;394
320947;395
984014;395
1980952;395
161417;395
275392;396
1362999;396
1594339;396
1780984;396
161437;396
231671;397
254897;397
321173;397
422678;397
478368;397
685622;397
775288;397
1068817;397
1707232;397
161753;397
161781;398
177631;399
473848;399
851281;399
972519;399
1697876;399
1904077;399
2059125;399
162114;399
268563;400
725559;400
163330;400
266580;401
551928;401
1173915;401
1583686;401
2060504;401
163738;401
163791;402
425378;403
1089191;403
2071714;403
164466;403
1645462;404
164531;404
173732;405
216531;405
441038;405
165316;405
890518;406
932649;406
1265823;406
166128;406
186760;407
633804;407
1175281;407
1244133;407
166250;407
1692136;408
1960968;408
166723;408
191735;409
1895416;409
166855;409
229011;410
891979;410
1284587;410
1544045;410
1562044;410
1563054;410
1814460;410
1830169;410
2072826;410
166900;410
452524;411
1001032;411
1252903;411
2046978;411
167470;411
167523;412
1095464;413
1171272;413
1847046;413
168062;413
455984;414
1079011;414
168074;414
224982;415
914933;415
168448;415
829817;416
168485;416
474586;417
168703;417
168789;418
197798;419
204640;419
302477;419
500535;419
509187;419
556094;419
566362;419
589678;419
735396;419
953651;419
1065048;419
1281612;419
1285841;419
1358600;419
1472915;419
1740576;419
1773202;419
1803396;419
1928560;419
1934658;419
2004907;419
168811;419
339638;420
1376303;420
1376755;420
168863;420
291624;421
475447;421
956179;421
1678754;421
169093;421
365343;422
1849090;422
1939292;422
170430;422
235977;423
563231;423
609246;423
1596636;423
1642628;423
1681812;423
2066762;423
2088843;423
170550;423
357245;424
418150;424
970160;424
1045021;424
1979024;424
171002;424
619428;425
1287048;425
1541685;425
1886565;425
171066;425
2075534;426
171132;426
1009525;427
171536;427
563405;428
171900;428
173232;429
264848;430
454357;430
710800;430
758110;430
770488;430
1673133;430
1821603;430
173360;430
1030897;431
1599761;431
173724;431
174727;432
1365563;433
1950381;433
1975742;433
174785;433
833015;434
1836750;434
175040;434
302008;435
1557138;435
1863024;435
175246;435
630256;436
1197119;436
2016064;436
175598;436
646993;437
1136963;437
175741;437
620669;438
765092;438
176062;438
1140789;439
176423;439
1053403;440
176646;440
333343;441
577094;441
1448306;441
176710;441
875263;442
2085568;442
177052;442
955294;443
1003120;443
1353153;443
177221;443
335779;444
613690;444
732210;444
1283756;444
1296711;444
1572923;444
1591549;444
1667329;444
1738445;444
2038593;444
178026;444
182729;445
531824;445
533798;445
1270542;445
1428078;445
1715394;445
1896855;445
178059;445
1109022;446
1180904;446
1251137;446
1272013;446
178111;446
1212693;447
1318486;447
178726;447
531348;448
179386;448
310080;449
959623;449
1330769;449
180539;449
1331654;450
1421418;450
1973863;450
180661;450
491409;451
525690;451
1950138;451
180789;451
295158;452
1290405;452
2070089;452
181166;452
567412;453
727598;453
967171;453
1845254;453
181968;453
1846867;454
182436;454
596466;455
1697381;455
182577;455
183761;456
1574806;457
1729573;457
183920;457
1951104;458
184203;458
764182;459
1044611;459
1189267;459
2043831;459
184216;459
670542;460
736972;460
941146;460
1448061;460
184333;460
197158;461
1649682;461
184573;461
717052;462
893833;462
185655;462
294921;463
946369;463
1170107;463
1238507;463
1324998;463
1389449;463
1417930;463
1575904;463
1841799;463
1923686;463
185737;463
340936;464
590966;464
1075202;464
186358;464
232689;465
773058;465
186726;465
205315;466
669571;466
737536;466
187130;466
665055;467
1316634;467
1339814;467
1523741;467
188906;467
1614473;468
2034208;468
189670;468
684744;469
1327684;469
1793436;469
2008084;469
190615;469
927415;470
965666;470
1028749;470
1128869;470
1176471;470
1234698;470
1253374;470
1476695;470
2048397;470
190991;470
1271634;471
191505;471
411231;472
630509;472
1460426;472
191538;472
902299;473
193091;473
193473;474
1698476;475
2045865;475
193521;475
258938;476
903174;476
193861;476
939374;477
1023869;477
194084;477
2045911;478
194806;478
1455142;479
1833168;479
2044881;479
195058;479
487862;480
1376266;480
195083;480
291269;481
691965;481
1538447;481
1932440;481
195445;481
213721;482
731824;482
805707;482
1207403;482
1323604;482
1357618;482
1590818;482
1952269;482
195712;482
213290;483
919935;483
973062;483
196239;483
873104;484
928667;484
1048966;484
1137840;484
1870294;484
196389;484
1547036;485
1844215;485
197100;485
680993;486
1247388;486
1524807;486
197411;486
1866264;487
197786;487
303603;488
437652;488
936244;488
197811;488
590704;489
198118;489
887962;490
1388022;490
199078;490
497553;491
1652145;491
2093585;491
199666;491
280620;492
1113108;492
1142377;492
1154170;492
200414;492
233616;493
1138406;493
200828;493
796138;494
827522;494
1095420;494
1229137;494
